provider_id,provider_name,system_family,indicator_id,indicator_value,evidence_url,evidence_excerpt,coder_email_or_id,date_coded_utc,last_reviewed_utc
databricks,Databricks,DBRX,TRA10,Yes,https://www.databricks.com/blog/introducing-dbrx,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
databricks,Databricks,DBRX,ACC1,Unknown,,,,,
databricks,Databricks,DBRX,ACC2,Unknown,,,,,
databricks,Databricks,DBRX,ACC3,Unknown,,,,,
databricks,Databricks,DBRX,ACC4,Unknown,,,,,
databricks,Databricks,DBRX,ACC5,Unknown,,,,,
databricks,Databricks,DBRX,ACC6,Unknown,,,,,
databricks,Databricks,DBRX,ACC7,Unknown,,,,,
databricks,Databricks,DBRX,ACC8,Unknown,,,,,
databricks,Databricks,DBRX,ACC9,Unknown,,,,,
databricks,Databricks,DBRX,ACC10,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV1,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV2,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV3,2,https://huggingface.co/stabilityai/stable-diffusion-3-medium/discussions,Public issue/discussion forums exist for SD3 on Hugging Face.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
stability,Stability AI,Stable Diffusion (SDXL/3),GOV4,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV5,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV6,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV7,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV8,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV9,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),GOV10,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC1,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC2,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC3,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC4,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC5,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC6,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC7,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC8,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC9,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),INC10,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA1,Yes,https://huggingface.co/stabilityai/stable-diffusion-3-medium,Model card provided for SD3 Medium.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
stability,Stability AI,Stable Diffusion (SDXL/3),TRA2,2,https://huggingface.co/stabilityai,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
stability,Stability AI,Stable Diffusion (SDXL/3),TRA3,Yes,https://huggingface.co/stabilityai,License/terms listed: CreativeML/OpenRAIL,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
stability,Stability AI,Stable Diffusion (SDXL/3),TRA4,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA5,Yes,https://huggingface.co/stabilityai#files,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
stability,Stability AI,Stable Diffusion (SDXL/3),TRA6,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA7,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA8,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA9,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),TRA10,Yes,https://stability.ai/learning-hub/setting-up-and-using-sd3-medium-locally,SD3 Medium weights downloadable for local use.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
stability,Stability AI,Stable Diffusion (SDXL/3),ACC1,Yes,https://bugcrowd.com/engagements/stability-ai-vdp-pro,Stability AI runs a vulnerability disclosure program via Bugcrowd.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
stability,Stability AI,Stable Diffusion (SDXL/3),ACC2,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC3,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC4,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC5,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC6,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC7,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC8,Unknown,,,,,
stability,Stability AI,Stable Diffusion (SDXL/3),ACC9,Unknown,,No official Stability AI content provenance/watermarking policy confirmed in this pass.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
stability,Stability AI,Stable Diffusion (SDXL/3),ACC10,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV1,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV2,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV3,2,https://github.com/QwenLM/Qwen/issues,Official Qwen GitHub repository with public issue tracker for model bugs/feedback.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV4,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV5,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV6,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV7,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV8,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV9,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),GOV10,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC1,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC2,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC3,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC4,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC5,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC6,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC7,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC8,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC9,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),INC10,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA1,Yes,https://huggingface.co/Qwen,Qwen releases include model cards across variants.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA2,1,https://qwenlm.ai/,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA3,No,https://qwenlm.ai/,License/terms listed: Qwen License,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA4,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA5,Unknown,https://qwenlm.ai/,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA6,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA7,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA8,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA9,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),TRA10,Yes,https://github.com/QwenLM/Qwen,Qwen family provides open weights across many variants.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC1,Yes,https://hackerone.com/alibaba,Alibaba runs bug bounty programs via HackerOne.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC2,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC3,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC4,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC5,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC6,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC7,Yes,https://www.alibabacloud.com/help/en/legal/latest/fe2cxg,Alibaba Cloud provides a Data Processing Addendum for customers.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC8,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC9,Unknown,,,,,
alibaba,Alibaba Cloud,Qwen (Qwen2.5/Qwen3),ACC10,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV1,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV2,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV3,1,https://cohere.com/security,Cohere provides security contact and bug bounty info; product feedback via support.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,GOV4,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV5,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV6,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV7,Yes,https://cohere.com/enterprise-data-commitments,Customers can opt out of prompts/outputs/fine‑tune data being used to train Cohere models.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,GOV8,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV9,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,GOV10,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC1,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC2,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC3,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC4,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC5,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC6,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC7,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC8,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC9,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,INC10,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA1,Yes,https://docs.cohere.com/docs/command-r,Cohere publishes documentation and model cards/responsible use for Command models.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,TRA2,1,https://docs.cohere.com/docs/models,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
cohere,Cohere,Command / Embed / Rerank,TRA3,No,https://docs.cohere.com/docs/models,License/terms listed: Cohere Terms,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
cohere,Cohere,Command / Embed / Rerank,TRA4,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA5,Unknown,https://docs.cohere.com/docs/models,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
cohere,Cohere,Command / Embed / Rerank,TRA6,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA7,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA8,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA9,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,TRA10,No,https://docs.cohere.com/docs/command-r,Production Command models are closed; CohereLabs has limited research open‑weight releases.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,ACC1,Yes,https://cohere.com/security,Cohere runs a bug bounty/responsible disclosure program.,[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,ACC2,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC3,Yes,https://trustcenter.cohere.com/,"Cohere lists SOC 2 Type II,ISO 27001 and ISO 42001 on its Trust Center.",[anonymous@anonymized.example],2025-10-06T22:51:12Z,2025-10-06T22:51:12Z
cohere,Cohere,Command / Embed / Rerank,ACC4,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC5,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC6,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC7,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC8,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC9,Unknown,,,,,
cohere,Cohere,Command / Embed / Rerank,ACC10,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV1,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV2,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV3,1,https://github.com/deepseek-ai/DeepSeek-R1/issues,Public GitHub issues exist for bug reports/feedback.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV4,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV5,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV6,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV7,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV8,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV9,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,GOV10,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC1,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC2,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC3,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC4,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC5,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC6,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC7,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC8,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC9,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,INC10,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA1,Yes,https://github.com/deepseek-ai/DeepSeek-R1,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA2,1,https://github.com/deepseek-ai/DeepSeek-R1,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA3,No,https://github.com/deepseek-ai/DeepSeek-R1,License/terms listed: DeepSeek License,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA4,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA5,Yes,https://github.com/deepseek-ai/DeepSeek-R1/releases,Versioned releases available (GitHub/HF tags).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA6,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA7,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA8,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA9,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,TRA10,Yes,https://github.com/deepseek-ai/DeepSeek-R1,Some weights available (subset/variants); others not.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC1,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC2,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC3,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC4,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC5,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC6,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC7,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC8,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC9,Unknown,,,,,
deepseek,DeepSeek,DeepSeek-V3 / DeepSeek-R1,ACC10,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV1,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV2,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV3,0,https://learn.microsoft.com/azure/ai-services/phi-3/family,No public issue tracker; feedback limited to support channels.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,GOV4,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV5,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV6,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV7,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV8,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV9,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,GOV10,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC1,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC2,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC3,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC4,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC5,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC6,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC7,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC8,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC9,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,INC10,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA1,Yes,https://learn.microsoft.com/azure/ai-services/phi-3/family,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,TRA2,1,https://learn.microsoft.com/azure/ai-services/phi-3/family,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,TRA3,Yes,https://learn.microsoft.com/azure/ai-services/phi-3/family,License/terms listed: MIT-like/Custom (varies),aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,TRA4,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA5,Unknown,https://learn.microsoft.com/azure/ai-services/phi-3/family,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,TRA6,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA7,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA8,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA9,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,TRA10,Yes,https://learn.microsoft.com/azure/ai-services/phi-3/family,Some weights available (subset/variants); others not.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
microsoft,Microsoft,Phi 3/4 family,ACC1,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC2,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC3,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC4,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC5,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC6,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC7,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC8,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC9,Unknown,,,,,
microsoft,Microsoft,Phi 3/4 family,ACC10,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV1,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV2,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV3,0,https://allenai.org/olmo,No public issue tracker; feedback limited to support channels.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,GOV4,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV5,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV6,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV7,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV8,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV9,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,GOV10,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC1,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC2,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC3,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC4,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC5,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC6,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC7,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC8,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC9,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,INC10,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA1,Yes,https://allenai.org/olmo,Model card available on model hub/repo.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,TRA2,2,https://allenai.org/olmo,Training data sources described at high-level/dataset list depending on family.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,TRA3,Yes,https://allenai.org/olmo,License/terms listed: Apache-2.0,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,TRA4,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA5,Unknown,https://allenai.org/olmo,No clear release/changelog page identified.,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,TRA6,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA7,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA8,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA9,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,TRA10,Yes,https://allenai.org/olmo,Weights available for download (model hub/repo).,aipi_coder_gpt5pro,2025-10-07T01:14:31Z,2025-10-07T01:14:31Z
ai2,Allen Institute for AI (AI2),OLMo,ACC1,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC2,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC3,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC4,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC5,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC6,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC7,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC8,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC9,Unknown,,,,,
ai2,Allen Institute for AI (AI2),OLMo,ACC10,Unknown,,,,,
eleutherai,EleutherAI,GPT‑NeoX / GPT-J,GOV1,Unknown,,,,,
eleutherai,EleutherAI,GPT‑NeoX / GPT-J,GOV2,Unknown,,,,,
